"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12"
"460.87","165.91","169.71","169.59","175.67","2.2969","2.3658","82.497","93.775","93.794","92.55","31.004"
"479.17","166.36","169.73","170.33","176.08","3.5073","2.759","79.648","93.775","93.896","92.48","30.839"
"490.23","166.77","169.84","171.01","175.21","4.9186","3.5655","77.903","93.807","94.128","92.39","30.654"
"496.34","167.14","170","171.44","175.25","4.3878","4.7039","77.516","93.836","93.917","92.323","30.79"
"509.06","167.49","170.2","172.06","177.71","2.7794","3.6785","78.435","93.842","94.003","92.248","30.569"
"524.95","167.82","170.45","172.73","178.77","2.3972","3.1904","75.094","93.88","94.237","92.193","30.919"
"539","168.15","170.76","173.62","181.74","1.563","2.2151","68.037","93.911","93.991","92.155","30.731"
"549.03","168.48","171.15","174.51","176.96","7.3726","2.8536","59.488","93.91","93.77","92.104","30.916"
"557.54","168.82","171.55","174.3","168.97","10.643","7.9932","51.566","93.894","94.037","92.112","31.765"
"566.72","169.16","171.85","173.7","169.88","5.5371","7.9813","48.878","93.947","94.553","92.161","32.081"
"579.48","169.49","172.05","173.27","169.74","4.1253","5.6862","48.049","94.024","95.13","92.238","32.503"
"595.51","169.8","172.17","172.78","168.58","4.4933","4.8205","48.788","94.232","96.385","92.331","32.866"
"609.7","170.09","172.22","172.31","170.6","3.1003","4.3641","47.646","94.488","96.264","92.451","33.214"
"620.6","170.34","172.23","172.35","175.76","1.0528","2.7873","45.984","94.679","95.814","92.563","33.069"
"628.4","170.57","172.27","172.94","178.64","1.3512","1.5521","43.953","94.796","95.431","92.65","32.868"
"640.7","170.77","172.38","173.65","180.12","1.6797","1.7277","40.693","94.856","95.102","92.709","32.77"
"656.16","170.97","172.57","174.46","177.31","7.3875","2.4262","33.151","94.872","94.819","92.759","32.513"
"671.33","171.17","172.8","174.32","170.84","10.559","8.1928","26.902","94.854","94.574","92.756","31.731"
"684.13","171.38","172.97","174.13","175.26","3.9524","7.3027","25.343","94.811","94.355","92.711","31.712"
"695.08","171.57","173.11","174.38","177.06","2.6491","4.4996","23.405","94.747","94.158","92.691","31.948"
"707.51","171.76","173.28","174.69","177.14","3.0298","3.3915","20.179","94.674","94.235","92.667","31.576"
"719.24","171.95","173.46","175.02","177.99","3.0341","3.2074","14.792","94.394","94.45","92.617","31.254"
"732.44","172.14","173.67","175.39","177.55","3.8093","3.1568","13.961","93.111","94.481","92.553","31.143"
"746.93","172.33","173.88","175.55","176.15","4.4031","3.9945","13.589","91.279","94.653","92.495","31.254"
"760.91","172.53","174.08","175.67","177.25","3.3956","3.913","13.108","89.094","94.659","92.451","31.079"
"772.42","172.72","174.28","175.9","178.17","3.1377","3.4447","12.47","86.365","94.817","92.379","30.566"
"781.66","172.92","174.49","176.19","178.17","3.5599","3.3327","12.904","83.263","94.522","92.291","30.533"
"793.12","173.11","174.7","176.28","172.23","9.4419","4.5458","13.555","80.933","94.252","92.222","30.968"
"803.97","173.31","174.85","175.29","164.76","11.953","9.8537","13.624","78.821","94.738","92.206","31.238"
"816.1","173.5","174.85","174.18","168.51","5.1078","8.9123","14.743","77.115","95.599","92.176","30.828"
"830.23","173.65","174.74","173.75","173.8","1.8089","5.2165","14.892","76.597","95.189","92.142","31.039"
