Link1,Link2,Link3,Link4,Link5,Link6,Link7,Link8,Link9,Link10,Link11,Link12
71,64,57,66,70,74,42,23,12,11,20,41
68,70,58,61,67,70,28,26,8,17,18,43
64,71,61,67,64,70,15,26,11,12,16,39
66,64,66,63,60,78,12,21,13,11,20,45
65,62,60,70,65,69,33,16,8,15,14,47
73,64,54,62,61,66,65,16,17,17,11,45
74,60,56,59,64,66,73,19,16,14,16,41
69,67,57,60,65,74,66,12,15,11,16,38
80,65,62,57,62,68,75,10,12,17,19,37
72,68,56,60,62,65,72,19,12,18,20,41
66,68,59,62,59,66,76,17,5,15,16,45
63,64,59,64,63,72,72,19,8,14,17,42
70,56,56,66,55,69,75,22,13,13,14,41
54,61,52,66,67,66,76,19,16,13,13,42
59,54,56,67,65,69,70,13,21,9,17,38
62,54,51,54,67,73,73,21,20,19,13,43
71,62,48,55,59,74,75,19,14,16,13,41
68,70,54,50,54,65,70,19,11,13,8,41
71,64,59,44,57,53,73,26,16,15,14,45
70,65,62,65,53,61,48,36,14,12,14,40
66,55,52,62,48,63,60,32,17,15,12,42
65,62,57,64,59,68,60,37,13,11,13,45
71,60,57,59,62,69,76,44,12,13,13,48
70,63,60,60,59,55,77,46,14,15,10,46
60,65,58,56,70,64,71,44,13,17,10,44
77,58,61,65,61,72,70,42,14,11,12,47
72,72,58,63,54,72,70,45,14,10,17,43
67,66,64,60,60,70,79,47,15,17,16,44
76,67,64,59,59,64,83,51,16,18,16,46
60,71,66,67,58,70,72,56,12,12,11,45
64,55,66,67,63,68,76,57,5,15,8,47
70,59,52,63,65,72,76,55,13,11,19,47
71,72,49,65,64,72,76,52,19,12,12,48
67,60,56,54,63,76,73,53,11,11,7,44
79,60,58,50,62,70,76,45,18,9,15,43
77,79,58,64,59,68,76,42,20,13,13,41
59,70,62,63,58,66,80,46,13,11,18,40
61,56,68,60,62,61,64,48,14,15,12,38
73,49,60,73,64,67,66,52,8,10,10,41
73,74,44,65,71,69,71,51,13,14,15,38
63,65,52,62,70,79,77,51,11,15,19,41
60,66,64,53,66,81,79,47,7,14,17,39
73,56,62,60,65,68,78,46,5,6,16,42
62,65,53,67,53,71,72,45,13,13,18,45
64,59,53,67,59,65,73,46,15,16,21,44
72,67,52,55,63,75,75,55,12,13,11,44
71,63,59,62,66,66,70,49,8,12,17,40
75,69,55,58,59,66,71,48,11,12,13,41
74,66,61,64,61,69,80,49,13,21,14,43
76,69,62,63,61,66,68,53,13,11,19,41
74,69,64,73,62,67,73,51,9,16,18,39
70,64,65,60,64,66,69,45,10,12,18,43
60,68,62,67,61,60,76,54,17,12,14,46
56,64,58,64,59,72,71,52,12,19,15,34
78,56,64,64,71,64,80,47,21,18,18,40
68,67,54,70,65,67,68,45,13,11,10,44
74,68,53,63,75,64,71,52,14,14,18,42
75,65,62,57,67,74,63,50,21,10,10,43
75,71,65,60,64,71,72,47,11,9,14,42
63,66,65,62,61,70,80,49,17,15,17,35
67,61,63,63,66,72,78,50,20,18,17,34
68,63,73,69,65,72,75,49,13,17,10,36
65,60,63,65,60,68,78,55,22,16,17,40
69,64,56,62,66,70,74,49,20,16,19,40
69,70,60,61,56,75,78,52,18,17,18,46
64,64,57,61,63,67,84,57,17,8,14,44
78,62,63,64,55,72,71,54,14,12,13,43
71,68,63,63,64,64,71,53,17,11,17,45
64,62,59,63,64,65,76,55,25,15,13,45
69,65,61,62,69,69,71,55,36,12,14,46
68,68,60,69,65,75,73,53,41,9,12,45
68,67,58,61,64,69,75,54,55,15,11,41
72,64,61,59,71,71,65,45,50,13,13,40
77,70,60,63,57,69,74,48,57,11,20,45
82,69,64,69,64,63,65,50,50,12,14,46
62,80,68,62,66,66,69,50,61,7,15,43
67,62,73,74,64,71,72,49,57,10,13,44
68,64,60,74,66,71,68,52,59,8,11,44
78,62,58,63,75,71,76,48,65,9,17,46
75,72,63,63,72,69,73,51,61,6,11,45
79,65,67,63,62,77,81,51,55,10,15,45
75,67,67,64,62,68,81,60,60,14,14,47
78,68,64,67,69,69,72,50,68,8,13,47
73,71,74,64,68,78,71,59,65,13,16,46
65,65,67,72,67,71,74,55,69,11,11,46
69,65,64,68,77,70,78,51,69,13,9,50
76,68,57,71,70,82,83,56,60,13,6,49
79,74,60,62,72,69,76,52,67,16,16,47
64,70,69,59,70,72,73,53,69,12,12,46
75,63,70,60,61,74,77,45,65,11,14,45
70,68,61,72,63,65,76,56,62,11,17,39
70,71,55,69,71,76,73,50,65,14,14,43
79,65,64,60,76,72,78,54,66,18,20,42
66,73,61,68,64,82,79,51,66,29,9,40
72,66,71,65,70,72,80,50,65,43,14,43
72,72,59,64,67,75,74,55,65,50,11,39
83,62,65,70,64,74,85,62,60,60,26,35
72,81,62,61,73,65,70,52,68,55,12,36
66,69,73,65,67,76,75,53,66,55,17,38
82,58,67,68,60,70,78,50,67,56,15,37
77,73,58,68,64,77,74,50,57,69,12,40
78,74,56,68,68,66,81,53,64,64,12,45
72,73,70,56,76,73,77,54,57,63,26,45
70,59,65,72,62,75,70,49,68,66,19,43
67,71,61,74,60,78,86,49,64,59,14,42
70,64,71,65,68,69,77,48,67,62,15,47
70,63,64,69,72,73,80,49,64,67,16,48
69,66,55,69,66,69,78,54,64,66,17,48
63,66,61,58,72,67,70,57,64,64,18,46
65,59,61,63,70,74,71,53,69,68,17,45
79,66,63,61,62,70,79,48,62,74,26,47
85,72,55,69,68,68,79,52,64,72,16,47
86,76,66,62,66,71,71,55,66,74,14,44
71,70,74,67,58,72,72,48,68,63,15,43
73,67,66,78,56,70,73,45,65,72,16,45
80,73,62,60,63,63,75,53,64,74,16,45
73,72,66,74,66,68,69,51,60,71,20,43
57,71,72,69,72,75,71,55,67,72,21,43
67,52,73,70,76,84,73,59,57,69,24,44
69,59,59,71,71,80,89,55,73,72,27,39
62,64,47,69,75,74,79,55,65,66,43,37
72,62,61,53,69,77,82,56,68,77,50,39
68,61,55,56,64,71,84,61,70,75,67,41
67,74,65,59,52,84,85,51,69,79,63,40
68,66,74,71,57,59,26,52,65,82,69,43
73,67,58,71,63,58,73,53,62,76,67,65
83,68,56,65,68,73,63,62,66,70,65,54
69,77,64,59,71,71,79,50,73,69,52,59
73,69,69,67,66,74,66,49,66,68,53,65
71,61,71,67,71,70,79,44,65,72,62,56
76,66,59,73,64,76,75,51,56,72,66,56
73,69,65,69,75,75,82,53,55,68,54,61
67,68,69,60,70,77,78,54,68,62,51,54
70,66,64,68,73,81,78,52,67,62,39,48
82,62,68,69,53,81,79,57,64,71,15,51
73,70,63,72,69,65,91,58,66,73,27,49
77,67,65,64,72,68,60,52,75,69,30,51
82,69,73,69,71,77,72,46,72,76,44,48
84,74,68,67,67,80,82,52,73,77,44,46
83,74,73,67,71,70,79,47,63,82,68,46
77,76,75,74,72,74,74,47,58,77,72,43
78,68,64,74,72,75,76,52,64,61,84,54
77,67,64,66,79,75,81,48,54,63,72,70
78,71,63,64,74,77,76,47,66,71,47,59
73,69,62,68,72,76,77,48,59,58,45,62
83,69,72,55,74,65,80,53,63,66,54,50
79,73,60,80,67,81,78,60,66,64,60,51
57,74,67,66,69,67,78,53,71,68,42,44
88,72,76,69,69,76,76,58,69,78,20,55
84,69,67,72,65,75,76,54,77,80,21,49
77,78,67,35,75,73,81,54,64,88,52,52
81,68,74,69,65,75,78,55,68,81,71,49
76,71,69,68,72,96,82,56,65,68,62,51
65,67,63,76,70,78,84,57,67,76,55,66
66,72,60,68,77,73,80,45,69,71,61,58
77,65,74,63,75,79,77,50,63,77,65,51
75,69,61,75,68,78,89,52,62,76,69,50
76,66,65,62,65,79,77,56,60,66,57,58
76,68,62,64,67,69,80,57,71,77,54,66
83,68,62,66,68,78,81,59,71,70,64,60
75,76,64,62,73,70,79,57,63,74,62,52
76,69,69,64,66,78,77,62,71,76,62,59
74,72,64,73,73,65,80,58,71,77,53,57
76,64,67,64,77,83,75,51,72,79,52,58
76,66,64,66,68,74,83,52,68,72,53,55
73,69,59,64,62,78,82,44,61,73,68,52
74,71,61,64,68,73,83,55,65,72,68,63
84,68,65,62,67,70,79,57,60,65,58,64
72,72,65,68,68,66,76,54,68,67,53,61
71,66,67,68,68,70,75,49,68,63,66,53
75,65,67,70,69,72,74,46,63,71,38,53
73,69,64,67,68,74,76,48,64,67,55,56
74,67,58,69,70,70,79,53,58,70,47,53
71,71,65,67,70,74,70,51,62,65,35,50
65,69,65,67,73,72,75,51,67,70,51,47
77,67,67,66,64,76,73,50,64,71,49,49
76,72,62,69,70,72,87,55,57,69,53,49
76,70,68,69,69,69,78,55,67,68,60,47
71,66,63,67,66,70,74,49,65,70,54,43
66,70,58,66,65,77,82,50,65,76,54,53
69,71,66,60,64,71,85,48,62,74,48,55
75,54,64,67,64,70,69,47,68,67,56,51
65,68,60,67,71,71,76,55,61,76,50,49
72,58,68,66,74,72,71,55,65,72,46,51
78,64,56,61,66,73,78,54,69,69,58,53
74,70,55,61,66,77,76,52,69,84,48,49
75,68,63,60,63,67,75,52,66,75,61,48
79,68,67,57,65,67,75,53,61,73,56,53
68,70,62,69,63,73,68,53,62,72,56,56
76,68,65,68,69,64,74,54,61,66,64,54
85,68,67,70,67,65,78,48,65,73,58,56
75,77,63,65,70,79,70,52,68,70,45,53
84,64,74,67,74,76,82,49,64,80,45,49
71,69,58,72,69,75,75,49,59,72,56,50
73,70,71,69,70,72,76,51,66,64,61,51
74,61,65,63,72,70,74,56,61,70,57,55
81,59,66,73,68,76,0,50,67,63,20,57
82,73,57,69,71,70,82,57,64,64,27,51
73,74,74,62,69,74,80,57,63,80,22,54
85,65,64,59,75,74,78,58,70,69,44,49
75,72,62,71,63,74,76,51,71,70,50,42
79,72,67,67,62,74,74,53,67,75,44,47
71,71,61,67,67,72,76,50,64,83,65,47
72,63,68,66,63,70,75,52,63,69,69,41
81,71,61,70,74,70,77,59,64,72,56,56
74,71,63,66,67,75,75,55,69,64,49,69
77,69,71,59,71,75,75,60,73,74,48,50
76,64,66,72,60,72,78,60,69,82,46,42
73,67,65,66,65,67,75,59,68,78,65,49
73,66,59,69,65,71,70,58,68,74,59,49
74,69,62,62,65,73,72,51,70,78,52,45
73,62,61,66,69,69,87,50,66,73,69,49
87,65,58,64,64,69,76,50,60,74,55,53
80,70,63,68,62,69,73,48,62,68,64,63
73,73,66,56,65,67,73,49,59,74,56,64
76,69,68,65,71,67,69,54,60,64,59,52
61,73,67,72,52,77,74,53,61,67,45,55
88,60,64,68,72,62,92,61,67,67,39,58
69,74,60,67,70,71,65,52,65,71,34,53
83,62,64,65,67,76,70,49,65,72,35,51
78,70,63,62,64,74,82,55,64,75,46,47
75,73,60,65,67,69,76,47,70,71,58,42
75,66,69,56,72,73,75,55,61,69,57,47
71,67,64,71,64,70,76,58,57,73,49,55
72,61,63,66,69,70,71,57,62,71,56,66
75,67,57,69,71,70,73,56,70,63,51,52
88,67,65,61,73,68,76,55,66,78,54,52
74,77,58,56,70,72,75,61,59,75,58,56
74,69,68,61,60,73,80,61,70,68,54,49
74,69,66,62,68,67,84,49,68,75,51,47
74,75,68,64,64,71,72,51,65,79,54,54
78,73,68,67,72,63,77,54,57,75,60,54
71,64,68,73,71,77,72,57,58,71,60,54
70,69,66,72,74,72,80,56,69,66,60,63
71,63,67,60,73,75,70,54,64,68,43,59
75,70,62,65,71,71,77,53,66,74,34,54
73,72,61,65,67,71,78,60,61,73,51,49
88,64,66,62,69,69,77,53,64,63,57,47
85,77,60,71,64,70,75,61,72,61,51,50
73,72,72,67,63,71,76,56,61,78,48,51
72,68,70,65,73,73,77,54,66,85,56,50
71,69,65,80,68,79,76,50,64,64,69,48
66,69,64,67,79,66,81,52,61,73,65,52
64,60,64,72,77,80,82,54,61,68,63,58
76,61,62,66,69,79,82,57,65,65,57,55
72,70,53,67,67,74,84,53,68,68,57,61
63,68,62,56,65,72,73,54,70,72,38,56
70,55,65,58,66,72,76,55,65,77,13,52
71,68,59,70,53,67,74,57,64,74,26,51
71,68,65,62,62,68,70,56,68,75,25,56
64,66,66,62,71,62,75,47,66,70,25,49
68,60,60,72,66,68,69,49,61,68,26,46
68,61,60,61,72,71,67,47,61,72,38,44
76,68,59,60,73,68,83,55,58,71,50,49
77,69,62,63,59,76,68,52,51,64,38,49
82,74,65,62,59,66,75,53,59,58,27,54
63,70,73,68,61,63,76,53,61,57,39,50
71,72,60,74,65,62,68,48,69,76,43,44
70,60,65,71,71,67,72,54,61,74,42,46
77,64,63,67,74,80,69,53,60,78,25,41
63,69,61,67,70,76,84,46,67,59,37,38
64,63,63,60,71,79,81,39,65,71,48,41
72,57,57,55,69,68,80,38,48,67,54,52
71,61,56,64,57,75,84,45,51,66,51,53
73,66,55,58,64,66,79,58,61,52,56,48
63,69,61,51,68,70,67,59,61,53,53,55
73,58,72,68,60,72,78,61,71,68,38,55
65,77,57,67,61,73,72,58,70,71,19,53
78,60,70,64,65,73,86,51,68,76,27,39
65,74,61,63,69,81,74,55,66,81,20,42
65,65,65,66,60,73,91,51,58,72,29,45
67,69,57,63,70,69,72,51,66,68,67,44
70,66,65,60,62,69,68,52,55,67,47,46
76,65,60,63,68,68,79,57,57,65,25,57
67,69,62,66,65,63,70,53,65,66,24,50
77,63,62,66,69,78,68,56,64,68,20,49
75,67,62,64,63,73,84,51,68,74,40,57
72,72,62,65,65,72,78,60,68,68,55,50
73,65,65,64,70,70,75,61,61,74,49,46
75,68,63,75,64,79,72,57,67,71,57,46
72,69,65,61,66,71,83,53,69,75,59,56
84,71,68,61,71,72,70,55,67,67,76,57
75,70,70,68,60,73,74,55,59,73,67,66
71,64,69,71,67,69,77,57,68,70,59,61
69,71,62,68,69,74,72,52,66,70,56,56
74,69,54,72,76,75,72,52,61,81,42,57
71,67,65,66,69,80,78,59,58,77,55,56
81,65,61,61,67,74,80,53,69,67,47,47
79,78,66,65,72,74,85,60,64,68,49,54
80,72,71,65,65,89,78,52,67,72,43,53
67,71,73,73,69,70,88,54,70,73,64,43
70,71,63,73,72,75,76,57,64,79,59,43
68,65,59,73,75,71,74,56,63,73,62,47
69,69,60,64,73,76,73,61,72,71,59,49
79,61,62,63,61,73,80,50,73,76,61,53
78,74,59,64,66,86,76,48,70,82,61,57
81,68,59,64,64,64,81,58,59,78,66,59
71,73,70,60,67,69,72,58,64,65,64,63
75,65,66,70,65,68,75,51,71,60,60,62
79,71,61,71,70,71,78,51,62,73,36,54
82,75,65,66,73,72,66,52,59,73,34,53
66,79,74,69,71,73,72,58,62,69,53,46
71,67,61,71,69,73,78,55,63,70,55,45
72,69,65,67,74,75,74,50,75,70,56,51
76,64,61,72,76,67,78,55,59,73,55,57
73,66,60,60,79,80,75,54,61,69,67,55
93,65,64,70,64,77,77,53,64,60,50,56
72,74,65,56,63,74,81,54,63,67,38,63
78,72,67,63,68,74,78,53,62,69,20,55
70,68,67,67,53,69,78,46,64,69,39,43
69,66,61,69,66,60,76,64,63,71,46,45
61,65,62,65,68,71,67,56,70,67,65,49
69,65,61,63,76,75,64,54,69,84,56,52
79,61,64,65,60,77,81,55,64,76,58,51
74,69,61,63,68,70,78,51,66,70,63,53
70,65,60,62,66,70,82,51,66,77,68,55
57,63,65,66,66,61,71,59,61,76,49,67
70,68,60,65,65,68,70,57,62,66,49,58
69,64,69,65,62,72,71,56,68,66,54,55
74,67,60,63,68,63,78,60,67,70,56,50
70,64,61,65,71,70,76,46,67,73,55,52
70,65,62,63,73,77,68,55,62,74,59,49
68,55,55,64,65,71,77,52,58,80,52,51
59,61,73,60,67,73,78,53,65,62,71,55
71,59,54,65,64,73,82,57,67,61,53,56
84,63,59,53,65,68,79,58,70,74,31,62
81,72,55,54,67,73,72,58,68,81,21,53
77,77,65,61,55,67,79,48,70,78,53,46
68,71,69,63,64,62,70,56,61,80,67,49
73,64,70,64,57,59,70,52,65,72,64,55
70,67,56,80,59,69,67,56,66,65,58,58
69,70,63,63,74,72,68,48,66,72,43,59
65,67,65,61,69,70,73,48,68,70,47,54
88,64,60,68,62,77,80,49,55,78,53,49
72,76,63,61,68,69,73,46,57,72,52,42
75,67,77,69,72,75,71,49,57,61,63,48
68,66,62,62,59,63,76,59,60,60,54,38
75,71,63,67,68,68,74,53,64,69,50,32
71,70,68,71,65,81,70,57,70,68,50,51
73,67,63,67,71,61,0,57,67,82,35,48
70,69,67,66,67,73,72,56,70,75,47,41
73,76,63,65,64,74,77,49,64,83,55,51
71,68,69,68,69,74,76,63,64,74,69,49
70,69,63,69,69,72,75,50,67,78,52,52
78,71,61,66,68,70,71,54,69,74,54,59
76,74,69,66,66,76,78,53,63,78,52,52
74,71,64,68,66,69,90,58,64,73,75,48
70,66,68,70,70,70,76,55,63,66,63,69
82,64,65,69,67,74,83,50,65,69,59,61
80,73,64,68,70,69,79,54,58,72,50,51
70,75,67,63,73,82,76,51,64,80,45,45
67,67,67,67,68,72,86,51,59,66,64,52
82,65,65,67,70,73,86,54,64,72,54,46
73,74,61,68,65,74,77,60,66,65,34,66
81,66,66,66,69,60,79,65,58,74,31,53
66,74,64,68,66,72,66,56,70,76,50,47
78,68,69,67,73,71,71,58,69,67,62,46
82,70,62,68,71,76,75,58,67,75,52,52
68,67,67,68,71,74,72,52,70,71,53,60
64,58,64,63,70,79,77,55,67,81,59,56
75,61,63,69,65,75,84,53,66,78,54,59
75,72,60,74,68,69,75,56,65,68,64,51
72,66,60,59,79,67,73,58,68,65,55,60
75,65,66,59,81,79,72,59,65,69,44,64
85,68,61,65,60,79,77,55,73,70,20,55
94,77,62,66,64,65,67,50,65,78,31,52
73,81,71,63,70,73,86,52,52,74,63,47
70,65,76,65,65,69,68,55,59,68,49,46
69,68,62,78,73,70,79,57,59,61,56,48
73,65,59,61,78,76,74,57,69,57,34,58
76,71,60,63,74,82,83,52,66,72,13,55
67,72,61,66,69,77,87,56,61,73,26,57
69,64,70,65,65,63,91,56,59,68,19,54
72,68,62,72,67,63,80,56,64,63,26,49
77,65,57,74,70,72,63,55,69,67,21,48
84,75,63,63,72,78,74,60,67,71,21,45
82,79,62,67,72,72,80,55,72,75,15,44
77,75,71,61,62,78,80,54,67,79,30,46
67,69,70,71,64,64,78,47,67,71,63,46
81,63,67,75,74,76,64,55,72,73,63,45
73,75,66,67,81,82,74,57,61,74,65,50
65,68,62,66,66,77,83,54,69,76,61,65
72,61,70,75,77,72,0,48,61,72,57,67
83,67,59,59,75,72,77,57,63,73,47,61
74,79,57,68,73,76,81,57,60,68,55,51
80,73,72,58,53,78,80,50,68,65,53,49
82,69,70,66,69,70,84,57,62,64,56,54
72,70,70,75,60,77,80,60,64,73,55,50
76,73,64,78,76,66,70,61,65,69,68,42
78,76,64,65,79,72,69,57,75,72,62,52
68,64,67,67,70,72,81,51,72,77,59,57
89,65,57,68,69,63,62,51,67,82,62,64
84,78,63,65,67,64,78,55,58,77,58,53
84,78,72,66,62,77,71,53,63,76,50,66
74,84,68,66,67,70,78,50,67,58,44,53
71,70,76,70,60,68,73,51,72,71,39,50
93,64,67,80,75,70,78,54,56,73,22,57
79,75,71,73,74,77,75,59,62,80,37,49
73,70,66,65,79,83,80,55,69,59,61,49
76,61,69,73,63,78,79,47,67,65,45,52
76,70,58,68,77,70,82,43,57,81,57,50
87,73,68,64,72,82,74,55,61,70,55,50
80,82,69,62,66,77,83,55,58,69,61,40
71,72,75,69,59,69,85,53,66,63,56,54
79,69,63,70,71,72,73,54,69,68,55,58
71,73,58,67,69,72,74,57,64,71,53,51
76,67,70,65,71,79,73,63,69,74,59,46
67,72,69,69,73,71,78,59,65,72,58,59
71,67,66,67,63,76,72,59,70,66,57,63
74,66,63,65,69,65,84,53,70,79,55,50
76,69,64,60,69,76,73,54,65,69,61,59
74,71,64,64,61,75,76,59,65,71,49,49
79,72,66,70,70,78,86,52,67,70,62,52
74,72,66,75,65,70,81,50,66,73,54,48
73,69,66,68,73,77,63,50,58,82,67,54
70,71,66,72,68,74,74,64,58,71,67,54
71,63,67,66,71,77,82,59,73,66,52,69
80,66,61,73,72,76,76,65,70,67,60,59
76,73,63,64,73,75,87,51,72,84,54,54
86,71,69,61,68,75,75,51,60,78,59,57
75,82,66,69,65,71,77,59,63,75,51,58
79,63,73,68,67,68,81,52,73,68,64,55
73,76,61,78,70,74,71,50,69,82,60,56
70,64,67,72,82,75,74,51,62,75,63,58
69,69,69,65,73,76,73,60,61,72,64,51
72,77,64,72,72,79,80,54,68,64,49,61
67,61,74,65,64,76,84,59,65,76,55,58
72,63,62,68,67,72,75,55,71,72,55,52
76,68,58,70,64,67,79,52,56,75,60,49
82,63,60,63,68,73,75,54,62,81,53,55
73,75,62,62,69,81,71,55,69,63,79,57
73,67,60,69,64,67,90,52,65,79,64,65
70,66,67,66,68,67,68,57,61,76,60,71
70,66,65,74,78,75,73,66,70,73,54,54
70,64,60,67,65,70,75,52,71,77,45,57
79,68,63,64,68,73,66,56,79,81,58,60
84,70,56,73,69,73,77,49,60,86,54,55
95,73,71,60,70,70,66,51,63,71,60,52
83,84,71,66,69,71,70,58,62,68,63,60
76,79,71,71,61,77,77,50,71,68,59,64
79,72,67,69,76,72,88,53,64,71,56,60
77,72,66,70,76,86,79,50,55,77,55,58
72,69,66,66,77,86,92,62,59,64,65,61
70,67,70,73,74,71,82,55,66,61,53,63
64,73,62,72,71,74,72,51,67,63,49,60
84,55,74,64,76,80,78,65,62,62,33,56
85,73,55,73,69,78,84,63,77,64,16,60
73,70,58,68,66,73,76,54,70,85,23,49
63,72,69,58,76,70,66,56,65,80,47,41
70,58,70,72,63,81,72,59,64,74,55,47
74,67,55,68,77,68,79,58,66,71,57,49
76,65,57,60,58,75,66,62,63,62,54,58
75,63,60,60,57,54,79,63,74,73,50,60
75,70,57,64,59,69,85,54,72,70,67,56
77,71,67,71,55,65,63,49,64,78,51,57
89,71,66,60,66,69,75,52,70,72,59,61
76,80,65,75,64,65,76,60,60,79,57,52
84,70,71,74,75,64,73,47,67,65,52,66
70,78,64,69,71,74,73,43,61,68,51,59
77,66,74,69,67,71,77,49,67,78,54,62
75,71,59,76,68,75,73,53,53,76,67,52
67,70,66,66,69,74,85,50,52,68,52,60
78,69,59,67,71,73,81,57,66,64,51,71
81,70,63,71,62,65,80,61,69,65,47,58
82,68,63,66,73,71,77,58,64,74,51,52
68,74,67,62,71,73,73,64,59,66,60,41
69,64,71,71,63,73,69,57,68,75,57,51
69,67,58,71,68,73,76,56,70,75,55,51
76,67,63,66,80,70,75,56,64,79,53,58
65,68,61,59,67,73,74,56,66,66,70,58
77,64,65,63,64,71,76,50,70,74,52,70
81,70,58,71,63,73,70,54,65,74,51,63
76,79,64,63,71,67,79,50,55,81,42,55
74,72,72,63,73,69,79,55,61,54,50,46
92,71,52,66,63,74,72,64,61,67,65,66
83,91,69,70,63,66,76,58,71,66,36,75
70,72,90,70,71,78,73,49,68,72,48,48
72,62,67,85,77,70,73,59,68,76,51,41
78,64,76,68,86,79,80,61,59,73,58,45
67,67,60,74,80,72,82,50,70,62,54,44
74,73,67,63,66,71,83,51,62,63,57,46
77,65,67,69,71,70,84,54,63,78,51,53
67,71,65,80,67,76,87,50,65,65,63,47
73,63,69,67,72,67,79,58,76,70,52,51
74,67,61,69,76,80,69,64,62,72,49,53
78,70,64,67,71,73,79,56,68,78,38,51
73,69,66,66,69,78,77,52,65,67,61,46
73,78,64,76,66,73,77,58,68,75,54,62
56,66,75,63,67,67,78,52,72,73,59,60
78,63,58,78,67,71,76,54,60,78,59,53
67,69,52,65,78,66,81,59,62,74,58,64
74,69,64,64,65,72,74,54,68,70,48,63
71,63,65,60,71,69,79,53,72,69,50,59
74,69,58,64,64,98,75,56,65,73,43,58
77,69,63,64,69,72,107,58,65,70,59,50
77,63,62,61,64,69,91,64,66,70,58,52
83,75,58,62,68,68,74,54,66,69,55,56
72,75,66,64,62,80,75,57,65,80,46,56
69,66,61,66,64,64,86,58,66,75,54,60
78,72,63,66,77,68,70,53,66,71,53,70
77,71,64,64,63,78,74,57,63,77,58,65
73,71,63,67,69,68,79,51,69,67,60,52
82,69,69,66,65,76,81,48,63,73,47,67
70,75,64,68,64,65,79,49,61,68,54,66
76,66,73,67,66,75,72,65,58,63,60,54
60,70,67,74,70,74,78,56,60,72,51,53
72,62,58,71,70,77,82,56,62,62,60,53
73,64,51,60,70,77,82,49,65,75,43,63
83,66,61,68,66,74,77,61,64,70,55,63
56,0,62,57,65,69,79,59,71,72,55,49
61,65,72,64,69,75,66,58,73,75,49,54
76,58,60,64,56,73,76,55,63,84,68,52
69,68,60,65,61,68,75,55,68,86,59,62
66,67,58,65,65,81,76,58,66,71,52,62
59,65,64,61,56,78,77,63,64,69,59,66
64,53,57,70,64,66,82,47,73,75,63,61
71,62,61,60,64,62,76,63,63,73,66,58
95,68,58,56,65,73,75,62,65,70,40,62
60,82,61,70,59,66,84,57,69,72,50,62
73,73,0,66,66,60,63,58,62,74,63,59
75,65,61,58,65,69,61,64,66,70,71,60
59,69,56,67,64,66,74,66,69,75,50,60
65,59,63,73,76,66,84,56,69,78,57,58
74,60,48,64,75,76,62,46,67,76,65,56
78,73,57,67,73,77,83,58,56,82,52,53
77,75,64,64,62,78,84,53,63,76,63,71
72,74,66,64,66,66,79,51,64,64,50,78
73,66,66,68,68,71,79,64,60,73,59,61
79,72,74,69,72,71,72,59,63,68,47,61
70,73,56,78,69,73,75,61,72,65,46,54
81,69,67,62,85,67,79,48,74,75,61,48
75,72,0,67,68,70,81,52,64,79,50,59
74,69,65,67,67,70,76,49,64,73,52,53
84,68,58,70,69,76,76,66,60,79,52,54
88,72,48,65,69,62,82,61,69,55,80,58
81,77,49,67,76,74,72,66,67,54,53,59
74,73,48,69,70,76,78,60,69,75,46,66
72,69,43,78,68,73,82,57,69,78,33,52
77,67,70,68,80,70,84,56,70,72,60,49
80,76,69,68,75,86,76,52,65,74,63,42
74,69,65,68,77,80,95,66,67,78,57,57
77,66,48,72,73,81,76,62,79,68,66,63
70,72,64,63,73,69,81,54,74,80,62,60
73,70,57,68,70,71,73,53,67,76,59,63
75,81,55,68,67,64,73,65,61,76,65,63
79,71,60,66,68,73,78,59,59,71,73,70
78,72,61,66,71,72,80,52,81,68,55,63
78,73,75,73,68,81,80,49,62,84,49,61
81,71,56,72,70,75,94,56,63,69,56,52
73,71,26,73,73,76,76,61,61,73,57,60
74,68,48,71,78,73,83,62,73,67,59,41
71,65,44,72,73,78,82,54,73,72,55,59
70,68,43,66,78,84,80,54,67,76,49,62
84,74,56,61,73,78,96,59,64,77,61,58
72,68,68,67,66,76,83,59,67,74,57,58
75,70,64,69,68,70,83,61,72,70,46,62
83,68,45,70,70,77,74,58,73,77,50,59
84,70,51,71,77,71,86,55,71,81,64,54
81,74,71,78,72,66,80,54,68,77,70,61
79,70,69,62,81,72,70,56,62,79,64,70
67,72,66,76,74,87,74,49,67,73,72,62
86,71,67,71,74,76,94,61,57,71,55,69
81,72,67,65,70,60,84,60,66,69,61,69
79,70,65,73,71,76,94,58,72,60,58,72
84,74,64,62,83,78,69,56,71,77,66,59
80,75,69,67,71,93,77,64,68,84,57,55
77,73,76,70,65,68,92,52,73,77,72,65
84,69,74,68,70,73,87,50,60,74,60,71
79,58,67,68,72,76,74,52,65,70,53,65
77,75,66,75,77,74,74,59,58,84,57,62
76,71,70,72,74,69,81,49,74,60,69,58
83,72,69,77,75,70,72,55,67,76,53,51
74,74,61,69,77,73,78,58,61,71,69,59
98,70,72,61,67,79,79,51,65,72,52,50
75,72,64,73,67,76,82,60,70,68,54,65
72,71,56,68,66,73,84,64,70,73,51,61
79,65,58,63,69,75,73,58,67,70,44,54
81,74,61,70,69,72,74,58,69,74,61,53
73,72,72,66,82,74,84,61,70,81,57,65
75,63,68,79,71,96,80,56,71,78,61,62
64,71,63,69,78,73,86,59,70,84,61,61
